"X","Species","Type","site","lat","lon","alt","Biome","year","tree","DOY","MAT","Chill0_5","Chill_5_5","Chill_5_0","Chill_10_0","Force5s","photoperiod","scPDSI1","scPDSI2","scPDSI3","scPDSI4","scPDSI5","scPDSI6","scPDSI_p","SPEI1m1","SPEI1m2","SPEI1m3","SPEI1m4","SPEI1m5","SPEI1m6","SPEI1m_p","SPEI3m1","SPEI3m2","SPEI3m3","SPEI3m4","SPEI3m5","SPEI3m6","SPEI3m_p","SPEI6m1","SPEI6m2","SPEI6m3","SPEI6m4","SPEI6m5","SPEI6m6","SPEI6m_p","Precip","PrecipDOY"
"654","PCAB","Late","RUO",60.2,25,60,"Boreal",2008,6,126,6.81251951600273,100,159,59,68,84.0714574610038,16.14,2.27,2.51,2.73,2.57,2.15,2.22,2.57,0.91364,1.0361,1.1549,0.45667,-1.5222,1.4057,0.45667,0.84909,1.3959,1.5922,1.2381,-0.28759,0.34544,1.2381,0.67749,0.73685,0.81701,1.3676,0.92757,1.2152,1.3676,NA,NA
"655","PCAB","Late","5T1",46.45,12.13333333,2085,"Temperate",2001,6,145,2.43027397260274,39,141,102,141,47.9099650205096,15.18,2.38,1.84,3.07,3.03,-0.62,0.15,-0.62,0.74594,-0.9101,1.6765,0.34811,-1.1668,0.32899,-1.1668,1.3996,-0.25307,0.998,0.93861,1.0323,-0.3291,1.0323,1.7858,1.5999,1.8136,1.5485,0.42091,0.57029,0.42091,NA,NA
"656","PCAB","Late","5T3",46.45,12.125,2085,"Temperate",2005,24,170,1.5818886129589,68,130,62,101,140.936161222543,15.62,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-2.69,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-1.7896,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.0817,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.8967,NA,NA
"657","PCAB","Late","5T3",46.45,12.125,2085,"Temperate",2005,25,160,1.5818886129589,65,127,62,101,104.937942067424,15.53,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"658","PCAB","Late","LH2",50.71666667,15.66666667,1450,"Temperate",2011,6,114,2.63504331971507,33,84,51,95,22.4577068954777,14.16,2.95,-0.46,-0.55,-0.98,-1.28,-1.6,-0.98,0.0078482,-1.5236,-0.54374,-0.74277,-0.12183,-0.038182,-0.74277,1.3022,-0.057264,-1.1333,-1.5929,-0.92994,-0.56274,-1.5929,1.9252,0.96616,-0.24199,0.18812,-0.61615,-1.3078,0.18812,1584,277.6
"659","PCAB","Late","LH2",50.71666667,15.66666667,1450,"Temperate",2011,7,114,2.63504331971507,33,84,51,95,22.4577068954777,14.16,2.95,-0.46,-0.55,-0.98,-1.28,-1.6,-0.98,0.0078482,-1.5236,-0.54374,-0.74277,-0.12183,-0.038182,-0.74277,1.3022,-0.057264,-1.1333,-1.5929,-0.92994,-0.56274,-1.5929,1.9252,0.96616,-0.24199,0.18812,-0.61615,-1.3078,0.18812,1584,277.6
"660","PCAB","Late","5T3",46.45,12.125,2085,"Temperate",2004,21,176,2.07715846994536,57,129,72,131,128.586589438797,15.61,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.35,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,-0.64961,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.75723,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,-0.44013,465.6,102.6
"661","PCAB","Late","LH1",50.7,15.65,1310,"Temperate",2010,1,150,2.36386803110411,53,105,52,101,95.3925604888103,15.9,0.94,0.63,0.65,0.51,1.34,1.03,1.34,0.40971,-1.2726,0.15739,-0.041897,1.4236,0.49501,1.4236,0.28405,0.48262,-0.38645,-0.81656,1.0744,1.1084,1.0744,0.11995,-0.02569,0.54986,-0.24958,0.9179,0.53255,0.9179,1916.1,475.5
"662","PCAB","Late","S16",46.39166667,7.75,1670,"Temperate",2009,1,147,4.82030538089589,54,131,77,115,169.100821054473,15.23,-0.37,0.19,0.32,-0.42,-1.22,0,-1.22,0.12557,0.25916,-0.26433,0.38981,-1.0213,-0.19107,-1.0213,0.80497,0.44981,-0.13029,0.059602,-0.59357,-0.60704,-0.59357,0.88021,0.83836,0.50686,0.59638,-0.097718,-0.54753,-0.097718,NA,NA
"663","PCAB","Late","S16",46.39166667,7.75,1670,"Temperate",2009,2,143,4.82030538089589,54,131,77,115,132.203008242236,15.11,-0.37,0.19,0.32,-0.42,-1.22,0,-1.22,0.12557,0.25916,-0.26433,0.38981,-1.0213,-0.19107,-1.0213,0.80497,0.44981,-0.13029,0.059602,-0.59357,-0.60704,-0.59357,0.88021,0.83836,0.50686,0.59638,-0.097718,-0.54753,-0.097718,NA,NA
"664","PCAB","Late","5T1",46.45,12.13333333,2085,"Temperate",2002,10,152,2.83602739726027,64,149,85,121,61.3397426194286,15.37,-2.34,-2.3,-2.53,0.25,0.78,0.76,0.78,-1.2063,-0.13618,-0.10743,0.61989,1.2005,1.5612,1.2005,-1.7711,-1.5947,-0.81933,-0.0036587,0.8685,1.79,0.8685,-1.929,-1.8569,-2.0517,-1.391,-0.47943,0.45263,-0.47943,NA,NA
"665","PCAB","Late","5T1",46.45,12.13333333,2085,"Temperate",2003,1,150,2.97208219178082,47,127,80,122,106.101872731817,15.31,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.26,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.70742,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.592,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.806,518.1,21.9
"666","PCAB","Late","WAL",48.36666667,7.083333333,370,"Temperate",2009,39,111,10.3735935386274,59,99,40,46,228.71376024588,13.84,-0.99,-0.72,-0.35,-0.87,-1.25,-1.17,-0.87,-1.132,0.86933,1.0288,-1.0332,-0.39396,-0.52019,-1.0332,-1.2257,-0.23875,0.41057,0.39611,-0.24412,-1.1942,0.39611,0.1747,0.23053,0.14961,-0.70761,-0.39958,-0.58284,-0.70761,963.4,259.2
"667","PCAB","Late","N13d",46.38666667,7.755,1361,"Temperate",2012,3,145,5.57150295142896,78,129,51,70,162.133995291295,15.15,1.26,-0.83,-1.66,0.42,0.26,0.38,0.26,0.4153,-1.6627,-1.3546,1.1784,0.41192,-0.024264,0.41192,0.99493,0.87021,-1.2769,-0.72955,0.2476,0.87832,0.2476,0.037703,0.044521,-0.37956,0.30389,0.73479,-0.40381,0.73479,NA,NA
"668","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2009,45,122,9.25033524392329,64,109,45,55,219.742180616803,14.42,-0.99,-0.72,-0.35,-0.87,-1.25,-1.17,-0.87,-1.132,0.86933,1.0288,-1.0332,-0.39396,-0.52019,-1.0332,-1.2257,-0.23875,0.41057,0.39611,-0.24412,-1.1942,0.39611,0.1747,0.23053,0.14961,-0.70761,-0.39958,-0.58284,-0.70761,1067.8,361.2
"669","PCAB","Late","5T1",46.45,12.13333333,2085,"Temperate",2001,8,148,2.43027397260274,39,141,102,141,65.1456597892789,15.27,2.38,1.84,3.07,3.03,-0.62,0.15,-0.62,0.74594,-0.9101,1.6765,0.34811,-1.1668,0.32899,-1.1668,1.3996,-0.25307,0.998,0.93861,1.0323,-0.3291,1.0323,1.7858,1.5999,1.8136,1.5485,0.42091,0.57029,0.42091,NA,NA
"670","PCAB","Late","S16",46.39166667,7.75,1670,"Temperate",2008,1,147,4.61344729676776,66,155,89,108,121.648523874263,15.21,-1.17,-1.7,0.01,0.64,0.38,0.06,0.38,0.51697,-1.0997,0.50174,0.15986,-1.4037,0.095823,-1.4037,-0.26599,-0.22824,-0.13646,-0.34368,-0.46469,-0.79099,-0.46469,-0.029779,-1.2775,-0.90366,-0.47004,-0.53323,-0.66271,-0.53323,NA,NA
"671","PCAB","Late","S16",46.39166667,7.75,1670,"Temperate",2008,2,147,4.61344729676776,66,155,89,108,121.648523874263,15.21,-1.17,-1.7,0.01,0.64,0.38,0.06,0.38,0.51697,-1.0997,0.50174,0.15986,-1.4037,0.095823,-1.4037,-0.26599,-0.22824,-0.13646,-0.34368,-0.46469,-0.79099,-0.46469,-0.029779,-1.2775,-0.90366,-0.47004,-0.53323,-0.66271,-0.53323,NA,NA
"672","PCAB","Late","S16",46.39166667,7.75,1670,"Temperate",2008,3,147,4.61344729676776,66,155,89,108,121.648523874263,15.21,-1.17,-1.7,0.01,0.64,0.38,0.06,0.38,0.51697,-1.0997,0.50174,0.15986,-1.4037,0.095823,-1.4037,-0.26599,-0.22824,-0.13646,-0.34368,-0.46469,-0.79099,-0.46469,-0.029779,-1.2775,-0.90366,-0.47004,-0.53323,-0.66271,-0.53323,NA,NA
"673","PCAB","Late","LAV",46.2137,11.2942,1776,"Temperate",2010,3,172,2.42879589041096,58,125,67,125,165.942938198771,15.59,-1.3,-1.46,-1.74,-2.42,-1.4,-1.64,-1.64,-0.69783,-0.23576,-0.90096,-1.4072,0.24537,0.40185,0.40185,-0.6833,-0.69593,-1.1536,-1.3973,-1.287,-0.52817,-0.52817,-0.38084,-0.62947,-1.0366,-1.4952,-1.3648,-1.1566,-1.1566,41.705,16.704
"674","PCAB","Late","RAJ",49.44,16.69,620,"Temperate",2011,2,111,9.12089620612575,43,90,47,76,129.498208533744,13.89,3,-0.67,-0.65,-0.79,-1.27,-1.5,-0.79,-0.57454,-1.7782,1.1329,-0.44162,-0.33084,-0.4711,-0.44162,-0.40045,-1.3788,-0.25827,-0.26985,0.10359,-0.93402,-0.26985,0.13039,-0.79168,-0.93882,-0.52751,-0.72798,-0.88805,-0.52751,611.4,87.1
"675","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2008,43,124,8.97917797744535,62,99,37,40,245.033411456968,14.49,-0.79,-1.13,0.45,1.32,0.79,0.33,1.32,0.39855,-0.78842,0.55871,1.932,0.17222,-0.57248,1.932,0.1366,-0.19908,0.018197,1.346,1.4653,1.1818,1.346,0.54745,-0.93315,-0.78705,1.0199,1.0021,0.85668,1.0199,1102.6,438.4
"676","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2008,44,130,8.97917797744535,62,99,37,40,300.224521958066,14.77,-0.79,-1.13,0.45,1.32,0.79,0.33,1.32,0.39855,-0.78842,0.55871,1.932,0.17222,-0.57248,1.932,0.1366,-0.19908,0.018197,1.346,1.4653,1.1818,1.346,0.54745,-0.93315,-0.78705,1.0199,1.0021,0.85668,1.0199,1102.6,438.4
"677","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2008,45,130,8.97917797744535,62,99,37,40,300.224521958066,14.77,-0.79,-1.13,0.45,1.32,0.79,0.33,1.32,0.39855,-0.78842,0.55871,1.932,0.17222,-0.57248,1.932,0.1366,-0.19908,0.018197,1.346,1.4653,1.1818,1.346,0.54745,-0.93315,-0.78705,1.0199,1.0021,0.85668,1.0199,1102.6,438.4
"678","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2009,41,122,9.25033524392329,64,109,45,55,219.742180616803,14.42,-0.99,-0.72,-0.35,-0.87,-1.25,-1.17,-0.87,-1.132,0.86933,1.0288,-1.0332,-0.39396,-0.52019,-1.0332,-1.2257,-0.23875,0.41057,0.39611,-0.24412,-1.1942,0.39611,0.1747,0.23053,0.14961,-0.70761,-0.39958,-0.58284,-0.70761,1067.8,361.2
"679","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2009,42,122,9.25033524392329,64,109,45,55,219.742180616803,14.42,-0.99,-0.72,-0.35,-0.87,-1.25,-1.17,-0.87,-1.132,0.86933,1.0288,-1.0332,-0.39396,-0.52019,-1.0332,-1.2257,-0.23875,0.41057,0.39611,-0.24412,-1.1942,0.39611,0.1747,0.23053,0.14961,-0.70761,-0.39958,-0.58284,-0.70761,1067.8,361.2
"680","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2009,43,111,9.25033524392329,64,109,45,55,162.76332111018,13.84,-0.99,-0.72,-0.35,-0.87,-1.25,-1.17,-0.87,-1.132,0.86933,1.0288,-1.0332,-0.39396,-0.52019,-1.0332,-1.2257,-0.23875,0.41057,0.39611,-0.24412,-1.1942,0.39611,0.1747,0.23053,0.14961,-0.70761,-0.39958,-0.58284,-0.70761,1067.8,354
"681","PCAB","Late","N13d",46.38666667,7.755,1361,"Temperate",2012,4,145,5.57150295142896,78,129,51,70,162.133995291295,15.15,1.26,-0.83,-1.66,0.42,0.26,0.38,0.26,0.4153,-1.6627,-1.3546,1.1784,0.41192,-0.024264,0.41192,0.99493,0.87021,-1.2769,-0.72955,0.2476,0.87832,0.2476,0.037703,0.044521,-0.37956,0.30389,0.73479,-0.40381,0.73479,NA,NA
"682","PCAB","Late","MEN",46.26666667,14.8,1200,"Temperate",2011,12,119,8.94021352313167,32,59,27,46,172.86009741959,14.08,-0.38,-0.79,-0.96,-1.55,-1.98,-1.91,-1.55,-0.9469,-1.2137,-0.38951,-1.2885,-0.44975,-0.078818,-1.2885,0.56963,-0.68466,-1.3116,-1.573,-1.412,-1.1104,-1.573,1.3352,0.83938,-0.44976,-0.6136,-1.4225,-1.6223,-0.6136,1351.1,266.2
"683","PCAB","Late","MEN",46.26666667,14.8,1200,"Temperate",2011,13,126,8.94021352313167,33,60,27,46,189.778233950123,14.41,-0.38,-0.79,-0.96,-1.55,-1.98,-1.91,-1.55,-0.9469,-1.2137,-0.38951,-1.2885,-0.44975,-0.078818,-1.2885,0.56963,-0.68466,-1.3116,-1.573,-1.412,-1.1104,-1.573,1.3352,0.83938,-0.44976,-0.6136,-1.4225,-1.6223,-0.6136,1351.1,287.2
"684","PCAB","Late","MEN",46.26666667,14.8,1200,"Temperate",2011,14,122,8.94021352313167,32,59,27,46,182.11645131383,14.22,-0.38,-0.79,-0.96,-1.55,-1.98,-1.91,-1.55,-0.9469,-1.2137,-0.38951,-1.2885,-0.44975,-0.078818,-1.2885,0.56963,-0.68466,-1.3116,-1.573,-1.412,-1.1104,-1.573,1.3352,0.83938,-0.44976,-0.6136,-1.4225,-1.6223,-0.6136,1351.1,279.3
"685","PCAB","Late","MEN",46.26666667,14.8,1200,"Temperate",2012,9,118,10.3729508196721,33,44,11,22,258.141613345358,14.02,-3.82,-3.94,-4.71,-4.69,-4.35,-4.57,-4.69,-1.1938,-0.68383,-1.6242,0.43144,0.94449,-1.074,0.43144,-1.828,-0.97857,-1.8008,-1.1347,-0.12449,0.045777,-1.1347,-1.7531,-1.4695,-1.8109,-2.004,-0.86174,-1.2696,-2.004,1808.4,260.3
"686","PCAB","Late","S16",46.39166667,7.75,1670,"Temperate",2008,4,147,4.61344729676776,66,155,89,108,121.648523874263,15.21,-1.17,-1.7,0.01,0.64,0.38,0.06,0.38,0.51697,-1.0997,0.50174,0.15986,-1.4037,0.095823,-1.4037,-0.26599,-0.22824,-0.13646,-0.34368,-0.46469,-0.79099,-0.46469,-0.029779,-1.2775,-0.90366,-0.47004,-0.53323,-0.66271,-0.53323,NA,NA
"687","PCAB","Late","MEN",46.26666667,14.8,1200,"Temperate",2012,11,125,10.3729508196721,33,44,11,22,360.189091217436,14.35,-3.82,-3.94,-4.71,-4.69,-4.35,-4.57,-4.69,-1.1938,-0.68383,-1.6242,0.43144,0.94449,-1.074,0.43144,-1.828,-0.97857,-1.8008,-1.1347,-0.12449,0.045777,-1.1347,-1.7531,-1.4695,-1.8109,-2.004,-0.86174,-1.2696,-2.004,1808.4,267
"688","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2011,6,116,9.36857534246575,59,97,38,54,282.954601579232,14,-1.45,-2.06,-2.36,-3.46,-2.96,-2.55,-3.46,-0.46283,-0.91113,-0.6233,-1.6145,0.94442,-0.027951,-1.6145,-0.38511,-0.82535,-1.1633,-1.7068,-0.97997,-0.55081,-1.7068,0.5541,-0.59878,-0.84313,-1.4013,-1.1508,-1.2937,-1.4013,594.4,59
"689","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2011,8,116,9.36857534246575,59,97,38,54,282.954601579232,14,-1.45,-2.06,-2.36,-3.46,-2.96,-2.55,-3.46,-0.46283,-0.91113,-0.6233,-1.6145,0.94442,-0.027951,-1.6145,-0.38511,-0.82535,-1.1633,-1.7068,-0.97997,-0.55081,-1.7068,0.5541,-0.59878,-0.84313,-1.4013,-1.1508,-1.2937,-1.4013,594.4,59
"690","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2011,9,116,9.36857534246575,59,97,38,54,282.954601579232,14,-1.45,-2.06,-2.36,-3.46,-2.96,-2.55,-3.46,-0.46283,-0.91113,-0.6233,-1.6145,0.94442,-0.027951,-1.6145,-0.38511,-0.82535,-1.1633,-1.7068,-0.97997,-0.55081,-1.7068,0.5541,-0.59878,-0.84313,-1.4013,-1.1508,-1.2937,-1.4013,594.4,59
"691","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2012,1,125,8.76871584699454,66,100,34,41,287.272071215129,14.44,2.13,-0.34,-1.16,-1.38,-1.79,-1.41,-1.38,1.3657,-0.097127,-0.9051,-0.045975,-0.16573,0.40806,-0.045975,0.95545,1.5251,0.28064,-0.7447,-0.843,0.03201,-0.7447,0.91207,0.82285,0.35619,0.15402,0.70152,0.17167,0.15402,779,148.2
"692","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2012,2,125,8.76871584699454,66,100,34,41,287.272071215129,14.44,2.13,-0.34,-1.16,-1.38,-1.79,-1.41,-1.38,1.3657,-0.097127,-0.9051,-0.045975,-0.16573,0.40806,-0.045975,0.95545,1.5251,0.28064,-0.7447,-0.843,0.03201,-0.7447,0.91207,0.82285,0.35619,0.15402,0.70152,0.17167,0.15402,779,148.2
"693","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2012,3,125,8.76871584699454,66,100,34,41,287.272071215129,14.44,2.13,-0.34,-1.16,-1.38,-1.79,-1.41,-1.38,1.3657,-0.097127,-0.9051,-0.045975,-0.16573,0.40806,-0.045975,0.95545,1.5251,0.28064,-0.7447,-0.843,0.03201,-0.7447,0.91207,0.82285,0.35619,0.15402,0.70152,0.17167,0.15402,779,148.2
"694","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2009,44,125,9.25033524392329,64,109,45,55,235.110833511745,14.57,-0.99,-0.72,-0.35,-0.87,-1.25,-1.17,-0.87,-1.132,0.86933,1.0288,-1.0332,-0.39396,-0.52019,-1.0332,-1.2257,-0.23875,0.41057,0.39611,-0.24412,-1.1942,0.39611,0.1747,0.23053,0.14961,-0.70761,-0.39958,-0.58284,-0.70761,1067.8,361.4
"695","PCAB","Late","N13d",46.38666667,7.755,1361,"Temperate",2013,1,148,5.11156798747945,67,125,58,94,135.281500224064,15.26,1.03,1.1,1,1.19,2,1.56,2,-0.63311,-0.084655,0.52923,1.3969,1.2435,-1.2382,1.2435,0.95619,0.6673,-0.27876,0.97874,1.6252,1.1595,1.6252,0.78449,0.63531,0.6857,1.258,1.4409,0.53879,1.4409,NA,NA
"696","PCAB","Late","N13d",46.38666667,7.755,1361,"Temperate",2013,2,152,5.11156798747945,70,128,58,94,137.94357158921,15.37,1.03,1.1,1,1.19,2,1.56,2,-0.63311,-0.084655,0.52923,1.3969,1.2435,-1.2382,1.2435,0.95619,0.6673,-0.27876,0.97874,1.6252,1.1595,1.6252,0.78449,0.63531,0.6857,1.258,1.4409,0.53879,1.4409,NA,NA
"697","PCAB","Late","N13d",46.38666667,7.755,1361,"Temperate",2013,3,156,5.11156798747945,70,128,58,94,156.158423436279,15.45,1.03,1.1,1,1.19,2,1.56,2,-0.63311,-0.084655,0.52923,1.3969,1.2435,-1.2382,1.2435,0.95619,0.6673,-0.27876,0.97874,1.6252,1.1595,1.6252,0.78449,0.63531,0.6857,1.258,1.4409,0.53879,1.4409,NA,NA
"698","PCAB","Late","N13d",46.38666667,7.755,1361,"Temperate",2013,4,156,5.11156798747945,70,128,58,94,156.158423436279,15.45,1.03,1.1,1,1.19,2,1.56,2,-0.63311,-0.084655,0.52923,1.3969,1.2435,-1.2382,1.2435,0.95619,0.6673,-0.27876,0.97874,1.6252,1.1595,1.6252,0.78449,0.63531,0.6857,1.258,1.4409,0.53879,1.4409,NA,NA
"699","PCAB","Late","MEN",46.26666667,14.8,1200,"Temperate",2012,10,118,10.3729508196721,33,44,11,22,258.141613345358,14.02,-3.82,-3.94,-4.71,-4.69,-4.35,-4.57,-4.69,-1.1938,-0.68383,-1.6242,0.43144,0.94449,-1.074,0.43144,-1.828,-0.97857,-1.8008,-1.1347,-0.12449,0.045777,-1.1347,-1.7531,-1.4695,-1.8109,-2.004,-0.86174,-1.2696,-2.004,1808.4,260.3
"700","PCAB","Late","BLS",50.73333333,15.65,1270,"Temperate",2013,4,125,3.13833291839178,38,93,55,109,57.2773330355114,14.81,0.6,0.93,0.96,0.7,1.45,2.44,0.7,1.7307,1.3353,-0.83561,-0.60271,1.3951,2.2795,-0.60271,0.65968,1.3423,1.441,0.056077,0.31156,2.159,0.056077,0.21013,0.61668,0.56383,0.56454,1.2159,2.1818,0.56454,1620.7,408.1
"701","PCAB","Late","LH1",50.7,15.65,1310,"Temperate",2011,3,111,4.19362574981644,43,91,48,89,26.4887112648047,13.98,2.95,-0.46,-0.55,-0.98,-1.28,-1.6,-0.98,0.0078482,-1.5236,-0.54374,-0.74277,-0.12183,-0.038182,-0.74277,1.3022,-0.057264,-1.1333,-1.5929,-0.92994,-0.56274,-1.5929,1.9252,0.96616,-0.24199,0.18812,-0.61615,-1.3078,0.18812,1584,277.6
"702","PCAB","Late","BLS",50.73333333,15.65,1270,"Temperate",2013,5,138,3.13833291839178,40,95,55,109,108.856065807303,15.45,0.6,0.93,0.96,0.7,1.45,2.44,1.45,1.7307,1.3353,-0.83561,-0.60271,1.3951,2.2795,1.3951,0.65968,1.3423,1.441,0.056077,0.31156,2.159,0.31156,0.21013,0.61668,0.56383,0.56454,1.2159,2.1818,1.2159,1620.7,472
"703","PCAB","Late","N13w",46.38333333,7.75,1321,"Temperate",2013,1,148,3.99122183048193,55,123,68,108,118.586525711848,15.26,1.03,1.1,1,1.19,2,1.56,2,-0.63311,-0.084655,0.52923,1.3969,1.2435,-1.2382,1.2435,0.95619,0.6673,-0.27876,0.97874,1.6252,1.1595,1.6252,0.78449,0.63531,0.6857,1.258,1.4409,0.53879,1.4409,NA,NA
"704","PCAB","Late","BLS",50.73333333,15.65,1270,"Temperate",2013,7,138,3.13833291839178,40,95,55,109,108.856065807303,15.45,0.6,0.93,0.96,0.7,1.45,2.44,1.45,1.7307,1.3353,-0.83561,-0.60271,1.3951,2.2795,1.3951,0.65968,1.3423,1.441,0.056077,0.31156,2.159,0.31156,0.21013,0.61668,0.56383,0.56454,1.2159,2.1818,1.2159,1620.7,472
"705","PCAB","Late","BLS",50.73333333,15.65,1270,"Temperate",2013,8,138,3.13833291839178,40,95,55,109,108.856065807303,15.45,0.6,0.93,0.96,0.7,1.45,2.44,1.45,1.7307,1.3353,-0.83561,-0.60271,1.3951,2.2795,1.3951,0.65968,1.3423,1.441,0.056077,0.31156,2.159,0.31156,0.21013,0.61668,0.56383,0.56454,1.2159,2.1818,1.2159,1620.7,472
"706","PCAB","Late","MEN",46.26666667,14.8,1200,"Temperate",2009,1,135,6.98507936507936,47,126,79,105,119.179408393923,14.81,1.35,1.34,1.89,-0.36,-0.68,-0.39,-0.36,0.92721,0.24415,1.3194,-0.36514,-0.54374,0.58146,-0.36514,1.112,1.378,1.1261,0.66234,0.4287,-0.22472,0.66234,0.27329,0.081712,1.0776,1.1975,1.2807,0.72109,1.1975,1800.1,548.2
"707","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2012,4,129,8.76871584699454,66,100,34,41,312.328095131191,14.62,2.13,-0.34,-1.16,-1.38,-1.79,-1.41,-1.38,1.3657,-0.097127,-0.9051,-0.045975,-0.16573,0.40806,-0.045975,0.95545,1.5251,0.28064,-0.7447,-0.843,0.03201,-0.7447,0.91207,0.82285,0.35619,0.15402,0.70152,0.17167,0.15402,779,153
"708","PCAB","Late","S16",46.39166667,7.75,1670,"Temperate",2013,4,159,4.45929847319452,71,132,61,99,126.391413614286,15.51,1.03,1.1,1,1.19,2,1.56,2,-0.63311,-0.084655,0.52923,1.3969,1.2435,-1.2382,1.2435,0.95619,0.6673,-0.27876,0.97874,1.6252,1.1595,1.6252,0.78449,0.63531,0.6857,1.258,1.4409,0.53879,1.4409,NA,NA
"709","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2011,1,126,9.36857534246575,59,97,38,54,342.869652806213,14.49,-1.45,-2.06,-2.36,-3.46,-2.96,-2.55,-3.46,-0.46283,-0.91113,-0.6233,-1.6145,0.94442,-0.027951,-1.6145,-0.38511,-0.82535,-1.1633,-1.7068,-0.97997,-0.55081,-1.7068,0.5541,-0.59878,-0.84313,-1.4013,-1.1508,-1.2937,-1.4013,594.4,63
"710","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2011,2,105,9.36857534246575,59,97,38,54,197.516039689123,13.43,-1.45,-2.06,-2.36,-3.46,-2.96,-2.55,-2.36,-0.46283,-0.91113,-0.6233,-1.6145,0.94442,-0.027951,-0.6233,-0.38511,-0.82535,-1.1633,-1.7068,-0.97997,-0.55081,-1.1633,0.5541,-0.59878,-0.84313,-1.4013,-1.1508,-1.2937,-0.84313,594.4,58.2
"711","PCAB","Late","DRY",47.23333333,10.83333333,750,"Temperate",2011,3,116,9.36857534246575,59,97,38,54,282.954601579232,14,-1.45,-2.06,-2.36,-3.46,-2.96,-2.55,-3.46,-0.46283,-0.91113,-0.6233,-1.6145,0.94442,-0.027951,-1.6145,-0.38511,-0.82535,-1.1633,-1.7068,-0.97997,-0.55081,-1.7068,0.5541,-0.59878,-0.84313,-1.4013,-1.1508,-1.2937,-1.4013,594.4,59
"712","PCAB","Late","BLS",50.73333333,15.65,1270,"Temperate",2013,3,142,3.13833291839178,41,96,55,109,121.683480175872,15.62,0.6,0.93,0.96,0.7,1.45,2.44,1.45,1.7307,1.3353,-0.83561,-0.60271,1.3951,2.2795,1.3951,0.65968,1.3423,1.441,0.056077,0.31156,2.159,0.31156,0.21013,0.61668,0.56383,0.56454,1.2159,2.1818,1.2159,1620.7,480.9
"713","PCAB","Late","RAJ",49.44,16.69,620,"Temperate",2011,1,125,9.12089620612575,46,93,47,76,204.304399317127,14.65,3,-0.67,-0.65,-0.79,-1.27,-1.5,-0.79,-0.57454,-1.7782,1.1329,-0.44162,-0.33084,-0.4711,-0.44162,-0.40045,-1.3788,-0.25827,-0.26985,0.10359,-0.93402,-0.26985,0.13039,-0.79168,-0.93882,-0.52751,-0.72798,-0.88805,-0.52751,611.4,106.9
"714","PCAB","Late","ABR",48.35,7.066666667,430,"Temperate",2008,42,130,8.97917797744535,62,99,37,40,300.224521958066,14.77,-0.79,-1.13,0.45,1.32,0.79,0.33,1.32,0.39855,-0.78842,0.55871,1.932,0.17222,-0.57248,1.932,0.1366,-0.19908,0.018197,1.346,1.4653,1.1818,1.346,0.54745,-0.93315,-0.78705,1.0199,1.0021,0.85668,1.0199,1102.6,438.4
